begin_age	end_age	events
3.5001	3.7001	['New Kingdom', 'Amosis I', 'Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition', 'Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya', 'Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)']
3.5251	3.7251	['New Kingdom', 'Amosis I', 'Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition', 'Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya', 'Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)']
3.5501	3.7501	['Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya', 'Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)']
3.5751	3.7751	['Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya', 'Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies']
3.6001	3.8001	['Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya']
3.6251	3.8251	['Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I']
3.6501	3.8501	['Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I']
3.6751	3.8751	['Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I']
3.7001	3.9001	['--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)']
3.7251	3.9251	['--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)']
3.7501	3.9501	['--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)']
3.7751	3.9751	['Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)']
3.8001	4.0001	['Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)', 'Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic']
3.8251	4.0251	['Localization era begins', 'Vedic (Ganges Neolithic)', 'Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic']
3.8501	4.0501	['Localization era begins', 'Vedic (Ganges Neolithic)', 'Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic']
3.8751	4.0751	['Localization era begins', 'Vedic (Ganges Neolithic)', 'Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic']
3.9001	4.1001	['Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Ur III', 'Ur-Nammu founds the third dynasty of Ur.', 'Top', 'Top', 'Xia Dynasty?', 'Formative', 'Coastal Andean Early Formative']
3.9251	4.1251	['Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Ur III', 'Ur-Nammu founds the third dynasty of Ur.', 'Top', 'Top', 'Xia Dynasty?', 'Formative', 'Coastal Andean Early Formative']
3.9501	4.1501	['Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Ur III', 'Ur-Nammu founds the third dynasty of Ur.', 'Top', 'Top', 'Xia Dynasty?', 'Formative', 'Coastal Andean Early Formative']
3.9751	4.1751	['Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Ur III', 'Ur-Nammu founds the third dynasty of Ur.', 'Top', 'Top', 'Xia Dynasty?', 'Formative', 'Coastal Andean Early Formative', 'TOP', '4.2 ka climate event']
4.0001	4.2001	['Ur III', 'Ur-Nammu founds the third dynasty of Ur.', 'Top', 'Top', 'Xia Dynasty?', 'Formative', 'Coastal Andean Early Formative', 'TOP', '4.2 ka climate event', '--', 'Death of Pepi II; disintegration of Memphite regime', '4.2 ka Cool (Ultra-Dry) event', 'Late', 'TOP', 'Late Arabian Pastoral', 'Early Dilmun (Barbar)', 'Early Xiajiadian (Xiajiadian Xiaceng)', '4.2 ka']
4.0251	4.2251	['Ur III', 'Ur-Nammu founds the third dynasty of Ur.', 'Top', 'Top', 'Xia Dynasty?', 'Formative', 'Coastal Andean Early Formative', 'TOP', '4.2 ka climate event', '--', 'Death of Pepi II; disintegration of Memphite regime', '4.2 ka Cool (Ultra-Dry) event', 'Late', 'TOP', 'Late Arabian Pastoral', 'Early Dilmun (Barbar)', 'Early Xiajiadian (Xiajiadian Xiaceng)', '4.2 ka']
4.0501	4.2501	['Ur III', 'Ur-Nammu founds the third dynasty of Ur.', 'Top', 'Top', 'Xia Dynasty?', 'Formative', 'Coastal Andean Early Formative', 'TOP', '4.2 ka climate event', '--', 'Death of Pepi II; disintegration of Memphite regime', '4.2 ka Cool (Ultra-Dry) event', 'Late', 'TOP', 'Late Arabian Pastoral', 'Early Dilmun (Barbar)', 'Early Xiajiadian (Xiajiadian Xiaceng)', '4.2 ka']
4.0751	4.2751	['Ur III', 'Ur-Nammu founds the third dynasty of Ur.', 'Top', 'Top', 'Xia Dynasty?', 'Formative', 'Coastal Andean Early Formative', 'TOP', '4.2 ka climate event', '--', 'Death of Pepi II; disintegration of Memphite regime', '4.2 ka Cool (Ultra-Dry) event', 'Late', 'TOP', 'Late Arabian Pastoral', 'Early Dilmun (Barbar)', 'Early Xiajiadian (Xiajiadian Xiaceng)', '4.2 ka']
4.1001	4.3001	['TOP', '4.2 ka climate event', '--', 'Death of Pepi II; disintegration of Memphite regime', '4.2 ka Cool (Ultra-Dry) event', 'Late', 'TOP', 'Late Arabian Pastoral', 'Early Dilmun (Barbar)', 'Early Xiajiadian (Xiajiadian Xiaceng)', '4.2 ka', 'Naram-Suen', 'EB3 (Early Bronze 3)']
4.1251	4.3251	['TOP', '4.2 ka climate event', '--', 'Death of Pepi II; disintegration of Memphite regime', '4.2 ka Cool (Ultra-Dry) event', 'Late', 'TOP', 'Late Arabian Pastoral', 'Early Dilmun (Barbar)', 'Early Xiajiadian (Xiajiadian Xiaceng)', '4.2 ka', 'Naram-Suen', 'EB3 (Early Bronze 3)']
4.1501	4.3501	['TOP', '4.2 ka climate event', '--', 'Death of Pepi II; disintegration of Memphite regime', '4.2 ka Cool (Ultra-Dry) event', 'Late', 'TOP', 'Late Arabian Pastoral', 'Early Dilmun (Barbar)', 'Early Xiajiadian (Xiajiadian Xiaceng)', '4.2 ka', 'Naram-Suen', 'EB3 (Early Bronze 3)', 'Akkadian', 'Sargon', 'Longshan', 'Longshan']
4.1751	4.3751	['--', 'Death of Pepi II; disintegration of Memphite regime', '4.2 ka Cool (Ultra-Dry) event', 'Late', 'TOP', 'Late Arabian Pastoral', 'Early Dilmun (Barbar)', 'Early Xiajiadian (Xiajiadian Xiaceng)', '4.2 ka', 'Naram-Suen', 'EB3 (Early Bronze 3)', 'Akkadian', 'Sargon', 'Longshan', 'Longshan']
4.2001	4.4001	['Naram-Suen', 'EB3 (Early Bronze 3)', 'Akkadian', 'Sargon', 'Longshan', 'Longshan']
4.2251	4.4251	['Naram-Suen', 'EB3 (Early Bronze 3)', 'Akkadian', 'Sargon', 'Longshan', 'Longshan']
4.2501	4.4501	['Naram-Suen', 'EB3 (Early Bronze 3)', 'Akkadian', 'Sargon', 'Longshan', 'Longshan']
4.2751	4.4751	['Naram-Suen', 'EB3 (Early Bronze 3)', 'Akkadian', 'Sargon', 'Longshan', 'Longshan']
4.3001	4.5001	['Akkadian', 'Sargon', 'Longshan', 'Longshan', 'Mes-Ane-pada', 'Alishar Grows in Size', 'Ganges Neolithic (Ganges Neolithic \xd0 Chalcolithic) ', 'TOP', 'Jomon (IMiddle)', 'Bell Beaker people', 'TOP', 'Bell Beaker people', 'Ertbolle', 'Highland Andean Late Archaic (Late Preceramic, Terminal Late Archaic, Late Archaic, Transitional)']
4.3251	4.5251	['Akkadian', 'Sargon', 'Longshan', 'Longshan', 'Mes-Ane-pada', 'Alishar Grows in Size', 'Ganges Neolithic (Ganges Neolithic \xd0 Chalcolithic) ', 'TOP', 'Jomon (IMiddle)', 'Bell Beaker people', 'TOP', 'Bell Beaker people', 'Ertbolle', 'Highland Andean Late Archaic (Late Preceramic, Terminal Late Archaic, Late Archaic, Transitional)']
4.3501	4.5501	['Mes-Ane-pada', 'Alishar Grows in Size', 'Ganges Neolithic (Ganges Neolithic \xd0 Chalcolithic) ', 'TOP', 'Jomon (IMiddle)', 'Bell Beaker people', 'TOP', 'Bell Beaker people', 'Ertbolle', 'Highland Andean Late Archaic (Late Preceramic, Terminal Late Archaic, Late Archaic, Transitional)', 'Khufu (Cheops)', 'Early Dynastic III Mesopotamia (Sumerian)']
4.3751	4.5751	['Mes-Ane-pada', 'Alishar Grows in Size', 'Ganges Neolithic (Ganges Neolithic \xd0 Chalcolithic) ', 'TOP', 'Jomon (IMiddle)', 'Bell Beaker people', 'TOP', 'Bell Beaker people', 'Ertbolle', 'Highland Andean Late Archaic (Late Preceramic, Terminal Late Archaic, Late Archaic, Transitional)', 'Khufu (Cheops)', 'Early Dynastic III Mesopotamia (Sumerian)']
4.4001	4.6001	['Mes-Ane-pada', 'Alishar Grows in Size', 'Ganges Neolithic (Ganges Neolithic \xd0 Chalcolithic) ', 'TOP', 'Jomon (IMiddle)', 'Bell Beaker people', 'TOP', 'Bell Beaker people', 'Ertbolle', 'Highland Andean Late Archaic (Late Preceramic, Terminal Late Archaic, Late Archaic, Transitional)', 'Khufu (Cheops)', 'Early Dynastic III Mesopotamia (Sumerian)', 'Mature Harappan', 'Large new urban centers', 'Widespread abandonment of sites', 'Kot Diji Phase']
4.4251	4.6251	['Mes-Ane-pada', 'Alishar Grows in Size', 'Ganges Neolithic (Ganges Neolithic \xd0 Chalcolithic) ', 'TOP', 'Jomon (IMiddle)', 'Bell Beaker people', 'TOP', 'Bell Beaker people', 'Ertbolle', 'Highland Andean Late Archaic (Late Preceramic, Terminal Late Archaic, Late Archaic, Transitional)', 'Khufu (Cheops)', 'Early Dynastic III Mesopotamia (Sumerian)', 'Mature Harappan', 'Large new urban centers', 'Widespread abandonment of sites', 'Kot Diji Phase']
4.4501	4.6501	['Mes-Ane-pada', 'Alishar Grows in Size', 'Ganges Neolithic (Ganges Neolithic \xd0 Chalcolithic) ', 'TOP', 'Jomon (IMiddle)', 'Bell Beaker people', 'TOP', 'Bell Beaker people', 'Ertbolle', 'Highland Andean Late Archaic (Late Preceramic, Terminal Late Archaic, Late Archaic, Transitional)', 'Khufu (Cheops)', 'Early Dynastic III Mesopotamia (Sumerian)', 'Mature Harappan', 'Large new urban centers', 'Widespread abandonment of sites', 'Kot Diji Phase', 'Old Kindom (pyramids)', 'Sanakhte or Nebka, establishes 3rd Dynasty', 'Historic period', 'EB3 (Early Bronze 3)', 'EB2 (Early Bronze 2)', 'Early Dynastic II Mesopotamia (Sumerian)']
4.4751	4.6751	['Mes-Ane-pada', 'Alishar Grows in Size', 'Ganges Neolithic (Ganges Neolithic \xd0 Chalcolithic) ', 'TOP', 'Jomon (IMiddle)', 'Bell Beaker people', 'TOP', 'Bell Beaker people', 'Ertbolle', 'Highland Andean Late Archaic (Late Preceramic, Terminal Late Archaic, Late Archaic, Transitional)', 'Khufu (Cheops)', 'Early Dynastic III Mesopotamia (Sumerian)', 'Mature Harappan', 'Large new urban centers', 'Widespread abandonment of sites', 'Kot Diji Phase', 'Old Kindom (pyramids)', 'Sanakhte or Nebka, establishes 3rd Dynasty', 'Historic period', 'EB3 (Early Bronze 3)', 'EB2 (Early Bronze 2)', 'Early Dynastic II Mesopotamia (Sumerian)']
4.5001	4.7001	['Khufu (Cheops)', 'Early Dynastic III Mesopotamia (Sumerian)', 'Mature Harappan', 'Large new urban centers', 'Widespread abandonment of sites', 'Kot Diji Phase', 'Old Kindom (pyramids)', 'Sanakhte or Nebka, establishes 3rd Dynasty', 'Historic period', 'EB3 (Early Bronze 3)', 'EB2 (Early Bronze 2)', 'Early Dynastic II Mesopotamia (Sumerian)', 'European Early Bronze Age', 'Arctic Small Tool', 'Western Arctic Small Tool']
4.5251	4.7251	['Khufu (Cheops)', 'Early Dynastic III Mesopotamia (Sumerian)', 'Mature Harappan', 'Large new urban centers', 'Widespread abandonment of sites', 'Kot Diji Phase', 'Old Kindom (pyramids)', 'Sanakhte or Nebka, establishes 3rd Dynasty', 'Historic period', 'EB3 (Early Bronze 3)', 'EB2 (Early Bronze 2)', 'Early Dynastic II Mesopotamia (Sumerian)', 'European Early Bronze Age', 'Arctic Small Tool', 'Western Arctic Small Tool']
4.5501	4.7501	['Mature Harappan', 'Large new urban centers', 'Widespread abandonment of sites', 'Kot Diji Phase', 'Old Kindom (pyramids)', 'Sanakhte or Nebka, establishes 3rd Dynasty', 'Historic period', 'EB3 (Early Bronze 3)', 'EB2 (Early Bronze 2)', 'Early Dynastic II Mesopotamia (Sumerian)', 'European Early Bronze Age', 'Arctic Small Tool', 'Western Arctic Small Tool', 'Amuq Phases H-J']
4.5751	4.7751	['Mature Harappan', 'Large new urban centers', 'Widespread abandonment of sites', 'Kot Diji Phase', 'Old Kindom (pyramids)', 'Sanakhte or Nebka, establishes 3rd Dynasty', 'Historic period', 'EB3 (Early Bronze 3)', 'EB2 (Early Bronze 2)', 'Early Dynastic II Mesopotamia (Sumerian)', 'European Early Bronze Age', 'Arctic Small Tool', 'Western Arctic Small Tool', 'Amuq Phases H-J']
4.6001	4.8001	['Old Kindom (pyramids)', 'Sanakhte or Nebka, establishes 3rd Dynasty', 'Historic period', 'EB3 (Early Bronze 3)', 'EB2 (Early Bronze 2)', 'Early Dynastic II Mesopotamia (Sumerian)', 'European Early Bronze Age', 'Arctic Small Tool', 'Western Arctic Small Tool', 'Amuq Phases H-J', 'Kot Diji Phase', 'Hakra Phase', 'Ravi Phase']
4.6251	4.8251	['Old Kindom (pyramids)', 'Sanakhte or Nebka, establishes 3rd Dynasty', 'Historic period', 'EB3 (Early Bronze 3)', 'EB2 (Early Bronze 2)', 'Early Dynastic II Mesopotamia (Sumerian)', 'European Early Bronze Age', 'Arctic Small Tool', 'Western Arctic Small Tool', 'Amuq Phases H-J', 'Kot Diji Phase', 'Hakra Phase', 'Ravi Phase']
4.6501	4.8501	['European Early Bronze Age', 'Arctic Small Tool', 'Western Arctic Small Tool', 'Amuq Phases H-J', 'Kot Diji Phase', 'Hakra Phase', 'Ravi Phase']
4.6751	4.8751	['European Early Bronze Age', 'Arctic Small Tool', 'Western Arctic Small Tool', 'Amuq Phases H-J', 'Kot Diji Phase', 'Hakra Phase', 'Ravi Phase']
4.7001	4.9001	['Amuq Phases H-J', 'Kot Diji Phase', 'Hakra Phase', 'Ravi Phase', 'Central African Neolithic', 'Sumerian', 'Early Dynastic I Mesopotamia (Sumerian)']
4.7251	4.9251	['Amuq Phases H-J', 'Kot Diji Phase', 'Hakra Phase', 'Ravi Phase', 'Central African Neolithic', 'Sumerian', 'Early Dynastic I Mesopotamia (Sumerian)']
4.7501	4.9501	['Kot Diji Phase', 'Hakra Phase', 'Ravi Phase', 'Central African Neolithic', 'Sumerian', 'Early Dynastic I Mesopotamia (Sumerian)']
4.7751	4.9751	['Kot Diji Phase', 'Hakra Phase', 'Ravi Phase', 'Central African Neolithic', 'Sumerian', 'Early Dynastic I Mesopotamia (Sumerian)']
4.8001	5.0001	['Central African Neolithic', 'Sumerian', 'Early Dynastic I Mesopotamia (Sumerian)', 'East African Neolithic', 'Early Helladic culture (Early Bronze age)', 'Minoan (Crete) - Prepalatial', 'Copper and Bronze Age', 'Iranian Bronze Age', 'Umm-an-Nar period', 'Amri Phase', 'Central Indian Chalcolithic', 'South Indian Chalcolithic', 'Farming communities', "Old Itel'men", 'Tucaunon', 'Late East Brazilian Uplands']
